order_id,shipping_mode,days_for_shipping,days_for_shipment_scheduled,late_delivery,delivery_status
60172,Standard Class,3,4,0,Advance shipping
53871,Standard Class,2,4,0,Advance shipping
8727,Standard Class,3,4,0,Advance shipping
8002,Standard Class,3,4,0,Advance shipping
53491,Standard Class,2,4,0,Advance shipping
60142,Standard Class,3,4,0,Advance shipping
6102,Standard Class,3,4,0,Advance shipping
2682,Standard Class,3,4,0,Advance shipping
57187,Standard Class,3,4,0,Advance shipping
56166,Standard Class,2,4,0,Advance shipping
9412,Standard Class,3,4,0,Advance shipping
10172,Standard Class,3,4,0,Advance shipping
59016,Standard Class,2,4,0,Advance shipping
57407,Standard Class,3,4,0,Advance shipping
2481,Standard Class,2,4,0,Advance shipping
56496,Standard Class,2,4,0,Advance shipping
55206,Standard Class,2,4,0,Advance shipping
54016,Standard Class,2,4,0,Advance shipping
61127,Standard Class,3,4,0,Advance shipping
58097,Standard Class,3,4,0,Advance shipping
10131,Standard Class,2,4,0,Advance shipping
6356,Standard Class,2,4,0,Advance shipping
53176,Standard Class,2,4,0,Advance shipping
58116,Standard Class,2,4,0,Advance shipping
3426,Standard Class,2,4,0,Advance shipping
4592,Standard Class,3,4,0,Advance shipping
54632,Standard Class,3,4,0,Advance shipping
9747,Standard Class,3,4,0,Advance shipping
5216,Standard Class,2,4,0,Advance shipping
56056,Standard Class,2,4,0,Advance shipping
53962,Standard Class,3,4,0,Advance shipping
59762,Standard Class,3,4,0,Advance shipping
28247,Standard Class,3,4,0,Advance shipping
26602,Standard Class,3,4,0,Advance shipping
27682,Standard Class,3,4,0,Advance shipping
50382,Standard Class,3,4,0,Advance shipping
30572,Standard Class,3,4,0,Advance shipping
42772,Standard Class,3,4,0,Advance shipping
22101,Standard Class,2,4,0,Advance shipping
23546,Standard Class,2,4,0,Advance shipping
24207,Standard Class,3,4,0,Advance shipping
45846,Standard Class,2,4,0,Advance shipping
41791,Standard Class,2,4,0,Advance shipping
10736,Standard Class,2,4,0,Advance shipping
41661,Standard Class,2,4,0,Advance shipping
61131,Standard Class,2,4,0,Advance shipping
53507,Standard Class,3,4,0,Advance shipping
59327,Standard Class,3,4,0,Advance shipping
58641,Standard Class,2,4,0,Advance shipping
5467,Standard Class,3,4,0,Advance shipping
7971,Standard Class,2,4,0,Advance shipping
57956,Standard Class,2,4,0,Advance shipping
4141,Standard Class,2,4,0,Advance shipping
61422,Standard Class,3,4,0,Advance shipping
7402,Standard Class,3,4,0,Advance shipping
906,Standard Class,2,4,0,Advance shipping
55002,Standard Class,3,4,0,Advance shipping
60582,Standard Class,3,4,0,Advance shipping
28661,Standard Class,2,4,0,Advance shipping
29107,Standard Class,3,4,0,Advance shipping
23721,Standard Class,2,4,0,Advance shipping
24597,Standard Class,3,4,0,Advance shipping
42152,Standard Class,3,4,0,Advance shipping
22481,Standard Class,2,4,0,Advance shipping
21401,Standard Class,2,4,0,Advance shipping
50876,Standard Class,2,4,0,Advance shipping
31747,Standard Class,3,4,0,Advance shipping
40951,Standard Class,2,4,0,Advance shipping
35141,Standard Class,2,4,0,Advance shipping
43976,Standard Class,2,4,0,Advance shipping
53767,Standard Class,3,4,0,Advance shipping
24686,Standard Class,2,4,0,Advance shipping
36752,Standard Class,3,4,0,Advance shipping
38861,Standard Class,2,4,0,Advance shipping
67147,Standard Class,3,4,0,Advance shipping
10861,Standard Class,2,4,0,Advance shipping
55132,Standard Class,3,4,0,Advance shipping
27842,Standard Class,3,4,0,Advance shipping
46332,Standard Class,3,4,0,Advance shipping
36576,Standard Class,2,4,0,Advance shipping
19422,Standard Class,3,4,0,Advance shipping
17766,Standard Class,2,4,0,Advance shipping
56726,Standard Class,2,4,0,Advance shipping
25416,Standard Class,2,4,0,Advance shipping
22676,Standard Class,2,4,0,Advance shipping
20522,Standard Class,3,4,0,Advance shipping
25252,Standard Class,3,4,0,Advance shipping
36091,Standard Class,2,4,0,Advance shipping
49767,Standard Class,3,4,0,Advance shipping
13862,Standard Class,3,4,0,Advance shipping
65531,Standard Class,2,4,0,Advance shipping
19522,Standard Class,3,4,0,Advance shipping
19662,Standard Class,3,4,0,Advance shipping
10446,Standard Class,2,4,0,Advance shipping
55891,Standard Class,2,4,0,Advance shipping
59392,Standard Class,3,4,0,Advance shipping
26072,Standard Class,3,4,0,Advance shipping
47291,Standard Class,2,4,0,Advance shipping
40742,Standard Class,3,4,0,Advance shipping
41337,Standard Class,3,4,0,Advance shipping
10757,Standard Class,3,4,0,Advance shipping
68652,Standard Class,3,4,0,Advance shipping
67406,Standard Class,2,4,0,Advance shipping
11392,Standard Class,3,4,0,Advance shipping
18666,Standard Class,2,4,0,Advance shipping
18566,Standard Class,2,4,0,Advance shipping
15572,Standard Class,3,4,0,Advance shipping
11481,Standard Class,2,4,0,Advance shipping
17212,Standard Class,3,4,0,Advance shipping
15542,Standard Class,3,4,0,Advance shipping
42322,Standard Class,3,4,0,Advance shipping
14602,Standard Class,3,4,0,Advance shipping
14107,Standard Class,3,4,0,Advance shipping
19887,Standard Class,3,4,0,Advance shipping
14702,Standard Class,3,4,0,Advance shipping
5436,Standard Class,2,4,0,Advance shipping
5886,Standard Class,2,4,0,Advance shipping
60226,Standard Class,2,4,0,Advance shipping
52357,Standard Class,3,4,0,Advance shipping
55981,Standard Class,2,4,0,Advance shipping
6372,Standard Class,3,4,0,Advance shipping
58882,Standard Class,3,4,0,Advance shipping
7911,Standard Class,2,4,0,Advance shipping
57387,Standard Class,3,4,0,Advance shipping
9027,Standard Class,3,4,0,Advance shipping
537,Standard Class,3,4,0,Advance shipping
29316,Standard Class,2,4,0,Advance shipping
30871,Standard Class,2,4,0,Advance shipping
22212,Standard Class,3,4,0,Advance shipping
24961,Standard Class,2,4,0,Advance shipping
47841,Standard Class,2,4,0,Advance shipping
42402,Standard Class,3,4,0,Advance shipping
31291,Standard Class,2,4,0,Advance shipping
26046,Standard Class,2,4,0,Advance shipping
33491,Standard Class,2,4,0,Advance shipping
36891,Standard Class,2,4,0,Advance shipping
49201,Standard Class,2,4,0,Advance shipping
35091,Standard Class,2,4,0,Advance shipping
36677,Standard Class,3,4,0,Advance shipping
38151,Standard Class,2,4,0,Advance shipping
34371,Standard Class,2,4,0,Advance shipping
33621,Standard Class,2,4,0,Advance shipping
49191,Standard Class,2,4,0,Advance shipping
44131,Standard Class,2,4,0,Advance shipping
43827,Standard Class,3,4,0,Advance shipping
13551,Standard Class,2,4,0,Advance shipping
63457,Standard Class,3,4,0,Advance shipping
61632,Standard Class,3,4,0,Advance shipping
68812,Standard Class,3,4,0,Advance shipping
13807,Standard Class,3,4,0,Advance shipping
66661,Standard Class,2,4,0,Advance shipping
19751,Standard Class,2,4,0,Advance shipping
44441,Standard Class,2,4,0,Advance shipping
46342,Standard Class,3,4,0,Advance shipping
8722,Standard Class,3,4,0,Advance shipping
59252,Standard Class,3,4,0,Advance shipping
59186,Standard Class,2,4,0,Advance shipping
60376,Standard Class,2,4,0,Advance shipping
57267,Standard Class,3,4,0,Advance shipping
54446,Standard Class,2,4,0,Advance shipping
44666,Standard Class,2,4,0,Advance shipping
31267,Standard Class,3,4,0,Advance shipping
27437,Standard Class,3,4,0,Advance shipping
21487,Standard Class,3,4,0,Advance shipping
26657,Standard Class,3,4,0,Advance shipping
46131,Standard Class,2,4,0,Advance shipping
23757,Standard Class,3,4,0,Advance shipping
37827,Standard Class,3,4,0,Advance shipping
50487,Standard Class,3,4,0,Advance shipping
42646,Standard Class,2,4,0,Advance shipping
19801,Standard Class,2,4,0,Advance shipping
11542,Standard Class,3,4,0,Advance shipping
18961,Standard Class,2,4,0,Advance shipping
11566,Standard Class,2,4,0,Advance shipping
54437,Standard Class,3,4,0,Advance shipping
6166,Standard Class,2,4,0,Advance shipping
57231,Standard Class,2,4,0,Advance shipping
57937,Standard Class,3,4,0,Advance shipping
7411,Standard Class,2,4,0,Advance shipping
53586,Standard Class,2,4,0,Advance shipping
6961,Standard Class,2,4,0,Advance shipping
52647,Standard Class,3,4,0,Advance shipping
25651,Standard Class,2,4,0,Advance shipping
23472,Standard Class,3,4,0,Advance shipping
34531,Standard Class,2,4,0,Advance shipping
16047,Standard Class,3,4,0,Advance shipping
46962,Standard Class,3,4,0,Advance shipping
42537,Standard Class,3,4,0,Advance shipping
46846,Standard Class,2,4,0,Advance shipping
48367,Standard Class,3,4,0,Advance shipping
18842,Standard Class,3,4,0,Advance shipping
14696,Standard Class,2,4,0,Advance shipping
68742,Standard Class,3,4,0,Advance shipping
65062,Standard Class,3,4,0,Advance shipping
14237,Standard Class,3,4,0,Advance shipping
13556,Standard Class,2,4,0,Advance shipping
11006,Standard Class,2,4,0,Advance shipping
64961,Standard Class,2,4,0,Advance shipping
15031,Standard Class,2,4,0,Advance shipping
14976,Standard Class,2,4,0,Advance shipping
12776,Standard Class,2,4,0,Advance shipping
13251,Standard Class,2,4,0,Advance shipping
866,Standard Class,2,4,0,Advance shipping
50621,Standard Class,2,4,0,Advance shipping
22297,Standard Class,3,4,0,Advance shipping
23196,Standard Class,2,4,0,Advance shipping
20662,Standard Class,3,4,0,Advance shipping
26451,Standard Class,2,4,0,Advance shipping
22187,Standard Class,3,4,0,Advance shipping
23001,Standard Class,2,4,0,Advance shipping
42337,Standard Class,3,4,0,Advance shipping
30307,Standard Class,3,4,0,Advance shipping
31906,Standard Class,2,4,0,Advance shipping
35852,Standard Class,3,4,0,Advance shipping
31607,Standard Class,3,4,0,Advance shipping
42886,Standard Class,2,4,0,Advance shipping
42471,Standard Class,2,4,0,Advance shipping
51197,Standard Class,3,4,0,Advance shipping
41336,Standard Class,2,4,0,Advance shipping
17101,Standard Class,2,4,0,Advance shipping
15146,Standard Class,2,4,0,Advance shipping
13906,Standard Class,2,4,0,Advance shipping
68456,Standard Class,2,4,0,Advance shipping
16501,Standard Class,2,4,0,Advance shipping
14422,Standard Class,3,4,0,Advance shipping
63557,Standard Class,3,4,0,Advance shipping
11267,Standard Class,3,4,0,Advance shipping
19036,Standard Class,2,4,0,Advance shipping
49347,Standard Class,3,4,0,Advance shipping
11142,Standard Class,3,4,0,Advance shipping
16571,Standard Class,2,4,0,Advance shipping
172,Standard Class,3,4,0,Advance shipping
56861,Standard Class,2,4,0,Advance shipping
5442,Standard Class,3,4,0,Advance shipping
6217,Standard Class,3,4,0,Advance shipping
56721,Standard Class,2,4,0,Advance shipping
60827,Standard Class,3,4,0,Advance shipping
1462,Standard Class,3,4,0,Advance shipping
53177,Standard Class,3,4,0,Advance shipping
53651,Standard Class,2,4,0,Advance shipping
8271,Standard Class,2,4,0,Advance shipping
6756,Standard Class,2,4,0,Advance shipping
52977,Standard Class,3,4,0,Advance shipping
59902,Standard Class,3,4,0,Advance shipping
1967,Standard Class,3,4,0,Advance shipping
28327,Standard Class,3,4,0,Advance shipping
24571,Standard Class,2,4,0,Advance shipping
26061,Standard Class,2,4,0,Advance shipping
27957,Standard Class,3,4,0,Advance shipping
26847,Standard Class,3,4,0,Advance shipping
50466,Standard Class,2,4,0,Advance shipping
21907,Standard Class,3,4,0,Advance shipping
25892,Standard Class,3,4,0,Advance shipping
34221,Standard Class,2,4,0,Advance shipping
42146,Standard Class,2,4,0,Advance shipping
32736,Standard Class,2,4,0,Advance shipping
40031,Standard Class,2,4,0,Advance shipping
44546,Standard Class,2,4,0,Advance shipping
48021,Standard Class,2,4,0,Advance shipping
12912,Standard Class,3,4,0,Advance shipping
17547,Standard Class,3,4,0,Advance shipping
19226,Standard Class,2,4,0,Advance shipping
11271,Standard Class,2,4,0,Advance shipping
64182,Standard Class,3,4,0,Advance shipping
19746,Standard Class,2,4,0,Advance shipping
14637,Standard Class,3,4,0,Advance shipping
13621,Standard Class,2,4,0,Advance shipping
55872,Standard Class,3,4,0,Advance shipping
1011,Standard Class,2,4,0,Advance shipping
57087,Standard Class,3,4,0,Advance shipping
4662,Standard Class,3,4,0,Advance shipping
60797,Standard Class,3,4,0,Advance shipping
2582,Standard Class,3,4,0,Advance shipping
57737,Standard Class,3,4,0,Advance shipping
8951,Standard Class,2,4,0,Advance shipping
7897,Standard Class,3,4,0,Advance shipping
10126,Standard Class,2,4,0,Advance shipping
7522,Standard Class,3,4,0,Advance shipping
50406,Standard Class,2,4,0,Advance shipping
49782,Standard Class,3,4,0,Advance shipping
27032,Standard Class,3,4,0,Advance shipping
46447,Standard Class,3,4,0,Advance shipping
20326,Standard Class,2,4,0,Advance shipping
24752,Standard Class,3,4,0,Advance shipping
23211,Standard Class,2,4,0,Advance shipping
23541,Standard Class,2,4,0,Advance shipping
25207,Standard Class,3,4,0,Advance shipping
20492,Standard Class,3,4,0,Advance shipping
39992,Standard Class,3,4,0,Advance shipping
34852,Standard Class,3,4,0,Advance shipping
41206,Standard Class,2,4,0,Advance shipping
37297,Standard Class,3,4,0,Advance shipping
34057,Standard Class,3,4,0,Advance shipping
38137,Standard Class,3,4,0,Advance shipping
31387,Standard Class,3,4,0,Advance shipping
32707,Standard Class,3,4,0,Advance shipping
37087,Standard Class,3,4,0,Advance shipping
31636,Standard Class,2,4,0,Advance shipping
50186,Standard Class,2,4,0,Advance shipping
46241,Standard Class,2,4,0,Advance shipping
44286,Standard Class,2,4,0,Advance shipping
41912,Standard Class,3,4,0,Advance shipping
10512,Standard Class,3,4,0,Advance shipping
64692,Standard Class,3,4,0,Advance shipping
51112,Standard Class,3,4,0,Advance shipping
17926,Standard Class,2,4,0,Advance shipping
61702,Standard Class,3,4,0,Advance shipping
18267,Standard Class,3,4,0,Advance shipping
65397,Standard Class,3,4,0,Advance shipping
67351,Standard Class,2,4,0,Advance shipping
51607,Standard Class,3,4,0,Advance shipping
54406,Standard Class,2,4,0,Advance shipping
9392,Standard Class,3,4,0,Advance shipping
58526,Standard Class,2,4,0,Advance shipping
58431,Standard Class,2,4,0,Advance shipping
54462,Standard Class,3,4,0,Advance shipping
59207,Standard Class,3,4,0,Advance shipping
52221,Standard Class,2,4,0,Advance shipping
4952,Standard Class,3,4,0,Advance shipping
51496,Standard Class,2,4,0,Advance shipping
51457,Standard Class,3,4,0,Advance shipping
57101,Standard Class,2,4,0,Advance shipping
3007,Standard Class,3,4,0,Advance shipping
8937,Standard Class,3,4,0,Advance shipping
44701,Standard Class,2,4,0,Advance shipping
65572,Standard Class,3,4,0,Advance shipping
64036,Standard Class,2,4,0,Advance shipping
17527,Standard Class,3,4,0,Advance shipping
24322,Standard Class,3,4,0,Advance shipping
20707,Standard Class,3,4,0,Advance shipping
21296,Standard Class,2,4,0,Advance shipping
29211,Standard Class,2,4,0,Advance shipping
24972,Standard Class,3,4,0,Advance shipping
40301,Standard Class,2,4,0,Advance shipping
36662,Standard Class,3,4,0,Advance shipping
33401,Standard Class,2,4,0,Advance shipping
35307,Standard Class,3,4,0,Advance shipping
39696,Standard Class,2,4,0,Advance shipping
39987,Standard Class,3,4,0,Advance shipping
50351,Standard Class,2,4,0,Advance shipping
59851,Standard Class,2,4,0,Advance shipping
6367,Standard Class,3,4,0,Advance shipping
742,Standard Class,3,4,0,Advance shipping
55181,Standard Class,2,4,0,Advance shipping
3606,Standard Class,2,4,0,Advance shipping
53926,Standard Class,2,4,0,Advance shipping
51781,Standard Class,2,4,0,Advance shipping
3461,Standard Class,2,4,0,Advance shipping
9667,Standard Class,3,4,0,Advance shipping
4606,Standard Class,2,4,0,Advance shipping
60536,Standard Class,2,4,0,Advance shipping
8231,Standard Class,2,4,0,Advance shipping
5891,Standard Class,2,4,0,Advance shipping
52181,Standard Class,2,4,0,Advance shipping
56902,Standard Class,3,4,0,Advance shipping
28856,Standard Class,2,4,0,Advance shipping
43377,Standard Class,3,4,0,Advance shipping
23662,Standard Class,3,4,0,Advance shipping
39037,Standard Class,3,4,0,Advance shipping
40172,Standard Class,3,4,0,Advance shipping
38841,Standard Class,2,4,0,Advance shipping
33801,Standard Class,2,4,0,Advance shipping
38757,Standard Class,3,4,0,Advance shipping
39881,Standard Class,2,4,0,Advance shipping
43807,Standard Class,3,4,0,Advance shipping
47836,Standard Class,2,4,0,Advance shipping
18312,Standard Class,3,4,0,Advance shipping
43966,Standard Class,2,4,0,Advance shipping
12332,Standard Class,3,4,0,Advance shipping
68122,Standard Class,3,4,0,Advance shipping
46011,Standard Class,2,4,0,Advance shipping
19932,Standard Class,3,4,0,Advance shipping
11742,Standard Class,3,4,0,Advance shipping
64446,Standard Class,2,4,0,Advance shipping
68596,Standard Class,2,4,0,Advance shipping
53626,Standard Class,2,4,0,Advance shipping
8456,Standard Class,2,4,0,Advance shipping
55467,Standard Class,3,4,0,Advance shipping
6511,Standard Class,2,4,0,Advance shipping
5786,Standard Class,2,4,0,Advance shipping
60481,Standard Class,2,4,0,Advance shipping
61126,Standard Class,2,4,0,Advance shipping
271,Standard Class,2,4,0,Advance shipping
56391,Standard Class,2,4,0,Advance shipping
8651,Standard Class,2,4,0,Advance shipping
58792,Standard Class,3,4,0,Advance shipping
56346,Standard Class,2,4,0,Advance shipping
54292,Standard Class,3,4,0,Advance shipping
54786,Standard Class,2,4,0,Advance shipping
7632,Standard Class,3,4,0,Advance shipping
41671,Standard Class,2,4,0,Advance shipping
30707,Standard Class,3,4,0,Advance shipping
28301,Standard Class,2,4,0,Advance shipping
